density,wind_speed,direction,strategy,perc_burned,perc_preburned,village_damaged
50,7,2,Omnidirectional,1.84,6.09,False
50,7,2,Omnidirectional,1.89,6.08,False
50,7,2,Omnidirectional,1.84,5.92,False
50,7,2,Omnidirectional,2.01,6.01,False
50,7,3,Omnidirectional,2.03,6.03,False
50,7,3,Omnidirectional,2.20,6.08,False
50,7,3,Omnidirectional,1.99,5.96,False
50,7,3,Omnidirectional,1.75,6.04,False
50,7,4,Omnidirectional,1.96,5.92,False
50,7,4,Omnidirectional,1.94,6.07,False
50,7,4,Omnidirectional,2.01,5.97,False
50,7,4,Omnidirectional,1.85,6.17,False
50,7,5,Omnidirectional,1.79,6.03,False
50,7,5,Omnidirectional,2.14,5.95,False
50,7,5,Omnidirectional,1.84,5.98,False
50,7,5,Omnidirectional,1.89,6.00,False
50,7,6,Omnidirectional,2.02,5.96,False
50,7,6,Omnidirectional,1.94,6.11,False
50,7,6,Omnidirectional,1.88,6.05,False
50,7,6,Omnidirectional,1.94,5.95,False
50,7,7,Omnidirectional,1.89,5.96,False
50,7,7,Omnidirectional,1.76,6.04,False
50,7,7,Omnidirectional,1.94,6.04,False
50,7,7,Omnidirectional,1.94,6.02,False
50,7,8,Omnidirectional,1.71,5.91,False
50,7,8,Omnidirectional,1.91,5.89,False
50,7,8,Omnidirectional,1.78,5.96,False
50,7,8,Omnidirectional,2.08,6.00,False
50,23,1,Omnidirectional,2.04,6.04,False
50,23,1,Omnidirectional,1.70,6.11,False
50,23,1,Omnidirectional,1.96,5.97,False
50,23,1,Omnidirectional,1.86,6.10,False
50,23,2,Omnidirectional,2.06,6.15,False
50,23,2,Omnidirectional,1.95,6.01,False
50,23,2,Omnidirectional,1.96,6.05,False
50,23,2,Omnidirectional,2.11,6.12,False
50,23,3,Omnidirectional,2.13,6.04,False
50,23,3,Omnidirectional,2.04,5.84,False
50,23,3,Omnidirectional,2.11,5.91,False
50,23,3,Omnidirectional,1.87,5.93,False
50,23,4,Omnidirectional,1.89,5.86,False
50,23,4,Omnidirectional,1.98,6.24,False
50,23,4,Omnidirectional,1.88,5.99,False
50,23,4,Omnidirectional,2.03,6.06,False
50,23,5,Omnidirectional,2.03,6.13,False
50,23,5,Omnidirectional,1.79,6.05,False
50,23,5,Omnidirectional,1.83,6.19,False
50,23,5,Omnidirectional,2.04,6.14,False
50,23,6,Omnidirectional,1.69,5.95,False
50,23,6,Omnidirectional,1.81,5.86,False
50,23,6,Omnidirectional,2.05,6.03,False
50,23,6,Omnidirectional,1.89,5.98,False
50,23,7,Omnidirectional,1.94,6.02,False
50,23,7,Omnidirectional,1.85,5.90,False
50,23,7,Omnidirectional,2.06,5.87,False
50,23,7,Omnidirectional,1.91,6.03,False
50,23,8,Omnidirectional,2.08,6.13,False
50,23,8,Omnidirectional,1.92,5.99,False
50,23,8,Omnidirectional,2.07,6.15,False
50,23,8,Omnidirectional,1.75,6.16,False
55,0,1,Omnidirectional,1.86,6.10,False
55,0,1,Omnidirectional,1.65,5.99,False
55,0,1,Omnidirectional,1.86,5.97,False
55,0,1,Omnidirectional,1.96,5.89,False
55,3,1,Omnidirectional,1.91,6.14,False
55,3,1,Omnidirectional,1.98,5.86,False
55,3,1,Omnidirectional,1.96,6.01,False
55,3,1,Omnidirectional,2.03,6.13,False
55,3,2,Omnidirectional,2.06,6.14,False
55,3,2,Omnidirectional,2.12,5.86,False
55,3,2,Omnidirectional,1.96,6.01,False
55,3,2,Omnidirectional,1.98,5.95,False
55,3,3,Omnidirectional,1.86,5.97,False
55,3,3,Omnidirectional,1.67,6.19,False
55,3,3,Omnidirectional,2.08,5.93,False
55,3,3,Omnidirectional,2.02,6.03,False
55,3,4,Omnidirectional,2.33,6.05,False
55,3,4,Omnidirectional,2.10,5.93,False
55,3,4,Omnidirectional,1.75,6.13,False
55,3,4,Omnidirectional,2.23,6.08,False
55,3,5,Omnidirectional,2.02,6.02,False
55,3,5,Omnidirectional,2.01,6.09,False
55,3,5,Omnidirectional,2.31,6.04,False
55,3,5,Omnidirectional,2.18,5.98,False
55,3,6,Omnidirectional,2.01,6.08,False
55,3,6,Omnidirectional,1.96,5.98,False
55,3,6,Omnidirectional,2.17,6.09,False
55,3,6,Omnidirectional,2.39,6.01,False
55,3,7,Omnidirectional,1.90,5.97,False
55,3,7,Omnidirectional,2.07,5.99,False
55,3,7,Omnidirectional,2.18,5.95,False
55,3,7,Omnidirectional,2.03,5.91,False
55,3,8,Omnidirectional,1.99,6.05,False
55,3,8,Omnidirectional,1.95,5.99,False
55,3,8,Omnidirectional,2.40,6.16,False
55,3,8,Omnidirectional,2.32,5.90,False
55,7,1,Omnidirectional,2.15,5.99,False
55,7,1,Omnidirectional,2.43,6.02,False
55,7,1,Omnidirectional,2.34,6.11,False
55,7,1,Omnidirectional,2.29,6.10,False
55,7,2,Omnidirectional,2.36,5.88,False
55,7,2,Omnidirectional,1.99,5.98,False
55,7,2,Omnidirectional,2.33,6.06,False
55,7,2,Omnidirectional,2.34,5.94,False
55,7,3,Omnidirectional,2.34,6.01,False
55,7,3,Omnidirectional,2.59,6.05,False
55,7,3,Omnidirectional,2.33,5.90,False
55,7,3,Omnidirectional,2.24,6.04,False
55,7,4,Omnidirectional,2.14,6.06,False
55,7,4,Omnidirectional,2.28,6.02,False
55,7,4,Omnidirectional,2.16,6.04,False
55,7,4,Omnidirectional,2.38,5.90,False
55,7,5,Omnidirectional,2.39,5.91,False
55,7,5,Omnidirectional,2.12,5.99,False
55,7,5,Omnidirectional,1.94,6.00,False
55,7,5,Omnidirectional,2.46,6.03,False
55,7,6,Omnidirectional,2.23,5.97,False
55,7,6,Omnidirectional,2.24,6.04,False
55,7,6,Omnidirectional,2.10,5.92,False
55,7,6,Omnidirectional,2.23,6.02,False
55,7,7,Omnidirectional,2.18,5.99,False
55,7,7,Omnidirectional,2.36,6.00,False
55,7,7,Omnidirectional,2.24,6.09,False
55,7,7,Omnidirectional,1.99,6.00,False
55,7,8,Omnidirectional,2.33,5.94,False
55,7,8,Omnidirectional,2.24,6.00,False
55,7,8,Omnidirectional,2.23,6.06,False
55,7,8,Omnidirectional,2.43,6.01,False
55,23,1,Omnidirectional,2.34,6.03,False
55,23,1,Omnidirectional,2.15,6.01,False
55,23,1,Omnidirectional,2.40,6.05,False
55,23,1,Omnidirectional,2.19,5.99,False
55,23,2,Omnidirectional,2.08,6.06,False
55,23,2,Omnidirectional,2.02,6.00,False
55,23,2,Omnidirectional,2.03,6.09,False
55,23,2,Omnidirectional,2.38,6.01,False
55,23,3,Omnidirectional,2.36,5.96,False
55,23,3,Omnidirectional,2.26,5.84,False
55,23,3,Omnidirectional,2.34,6.09,False
55,23,3,Omnidirectional,2.58,5.99,False
55,23,4,Omnidirectional,2.62,6.02,False
55,23,4,Omnidirectional,2.01,6.12,False
55,23,4,Omnidirectional,2.46,5.95,False
55,23,4,Omnidirectional,2.11,6.00,False
55,23,5,Omnidirectional,2.41,6.09,False
55,23,5,Omnidirectional,2.21,6.03,False
55,23,5,Omnidirectional,2.73,5.88,False
55,23,5,Omnidirectional,2.29,6.16,False
55,23,6,Omnidirectional,2.33,6.03,False
55,23,6,Omnidirectional,2.04,6.10,False
55,23,6,Omnidirectional,2.68,5.94,False
55,23,6,Omnidirectional,2.39,6.05,False
55,23,7,Omnidirectional,2.22,6.05,False
55,23,7,Omnidirectional,2.64,5.94,False
55,23,7,Omnidirectional,2.05,6.00,False
55,23,7,Omnidirectional,2.21,5.91,False
55,23,8,Omnidirectional,2.80,5.95,False
55,23,8,Omnidirectional,2.32,5.95,False
55,23,8,Omnidirectional,2.41,6.00,False
55,23,8,Omnidirectional,2.32,5.98,False
60,0,1,Omnidirectional,2.12,6.06,False
60,0,1,Omnidirectional,2.26,6.01,False
60,0,1,Omnidirectional,2.01,5.95,False
60,0,1,Omnidirectional,2.29,6.10,False
60,3,1,Omnidirectional,2.19,6.04,False
60,3,1,Omnidirectional,2.19,6.02,False
60,3,1,Omnidirectional,2.16,5.92,False
60,3,1,Omnidirectional,2.06,6.07,False
60,3,2,Omnidirectional,2.22,5.98,False
60,3,2,Omnidirectional,2.06,6.02,False
60,3,2,Omnidirectional,2.22,5.88,False
60,3,2,Omnidirectional,2.03,6.05,False
60,3,3,Omnidirectional,2.67,5.94,False
60,3,3,Omnidirectional,2.25,5.93,False
60,3,3,Omnidirectional,2.09,6.03,False
60,3,3,Omnidirectional,1.91,6.04,False
60,3,4,Omnidirectional,2.53,5.99,False
60,3,4,Omnidirectional,2.29,6.07,False
60,3,4,Omnidirectional,2.57,6.07,False
60,3,4,Omnidirectional,2.70,5.97,False
60,3,5,Omnidirectional,2.01,6.04,False
60,3,5,Omnidirectional,2.06,5.95,False
60,3,5,Omnidirectional,2.38,5.99,False
60,3,5,Omnidirectional,2.49,5.99,False
60,3,6,Omnidirectional,3.19,6.01,False
60,3,6,Omnidirectional,3.01,6.08,False
60,3,6,Omnidirectional,2.57,6.12,False
60,3,6,Omnidirectional,2.91,5.94,False
60,3,7,Omnidirectional,2.61,6.02,False
60,3,7,Omnidirectional,2.50,5.98,False
60,3,7,Omnidirectional,2.51,5.93,False
60,3,7,Omnidirectional,2.91,6.03,False
60,3,8,Omnidirectional,2.35,6.03,False
60,3,8,Omnidirectional,2.81,6.05,False
60,3,8,Omnidirectional,2.45,6.05,False
60,3,8,Omnidirectional,2.50,6.10,False
60,7,1,Omnidirectional,2.99,5.99,False
60,7,1,Omnidirectional,2.81,6.11,False
60,7,1,Omnidirectional,2.11,6.06,False
60,7,1,Omnidirectional,2.32,6.01,False
60,7,2,Omnidirectional,2.81,5.97,False
60,7,2,Omnidirectional,2.52,6.03,False
60,7,2,Omnidirectional,2.74,5.91,False
60,7,2,Omnidirectional,2.72,6.18,False
60,7,3,Omnidirectional,2.59,6.13,False
60,7,3,Omnidirectional,2.57,6.01,False
60,7,3,Omnidirectional,3.32,6.07,False
60,7,3,Omnidirectional,2.93,5.97,False
60,7,4,Omnidirectional,2.56,6.10,False
60,7,4,Omnidirectional,3.00,6.07,False
60,7,4,Omnidirectional,2.85,5.94,False
60,7,4,Omnidirectional,2.66,6.07,False
60,7,5,Omnidirectional,2.61,6.06,False
60,7,5,Omnidirectional,2.48,6.03,False
60,7,5,Omnidirectional,2.63,6.00,False
60,7,5,Omnidirectional,2.72,5.96,False
60,7,6,Omnidirectional,2.68,6.07,False
60,7,6,Omnidirectional,2.59,5.85,False
60,7,6,Omnidirectional,2.54,6.05,False
60,7,6,Omnidirectional,2.52,6.01,False
60,7,7,Omnidirectional,2.43,5.92,False
60,7,7,Omnidirectional,2.30,5.91,False
60,7,7,Omnidirectional,2.36,6.01,False
60,7,7,Omnidirectional,2.86,5.98,False
60,7,8,Omnidirectional,3.07,6.04,False
60,7,8,Omnidirectional,2.65,6.01,False
60,7,8,Omnidirectional,2.57,6.08,False
60,7,8,Omnidirectional,2.76,5.99,False
60,23,1,Omnidirectional,2.61,5.93,False
60,23,1,Omnidirectional,3.10,6.07,False
60,23,1,Omnidirectional,2.60,6.08,False
60,23,1,Omnidirectional,2.75,6.08,False
60,23,2,Omnidirectional,3.05,6.03,False
60,23,2,Omnidirectional,3.29,6.00,False
60,23,2,Omnidirectional,2.93,6.05,False
60,23,2,Omnidirectional,2.91,6.00,False
60,23,3,Omnidirectional,3.40,6.04,False
60,23,3,Omnidirectional,2.89,5.97,False
60,23,3,Omnidirectional,3.03,5.97,False
60,23,3,Omnidirectional,2.63,6.04,False
60,23,4,Omnidirectional,2.76,5.99,False
60,23,4,Omnidirectional,2.94,6.04,False
60,23,4,Omnidirectional,3.03,5.97,False
60,23,4,Omnidirectional,3.09,5.94,False
60,23,5,Omnidirectional,2.82,6.01,False
60,23,5,Omnidirectional,3.12,6.09,False
60,23,5,Omnidirectional,3.04,5.87,False
60,23,5,Omnidirectional,2.74,6.03,False
60,23,6,Omnidirectional,2.62,5.94,False
60,23,6,Omnidirectional,2.88,6.01,False
60,23,6,Omnidirectional,2.81,5.95,False
60,23,6,Omnidirectional,2.80,5.98,False
60,23,7,Omnidirectional,2.71,5.99,False
60,23,7,Omnidirectional,2.97,6.04,False
60,23,7,Omnidirectional,3.44,6.08,False
60,23,7,Omnidirectional,3.23,5.98,False
60,23,8,Omnidirectional,3.02,6.03,False
60,23,8,Omnidirectional,3.08,6.05,False
60,23,8,Omnidirectional,3.08,6.10,False
60,23,8,Omnidirectional,3.22,6.03,False
65,0,1,Omnidirectional,2.73,5.99,False
65,0,1,Omnidirectional,2.58,6.05,False
65,0,1,Omnidirectional,3.30,5.95,False
65,0,1,Omnidirectional,2.46,5.97,False
65,3,1,Omnidirectional,2.89,5.87,False
65,3,1,Omnidirectional,2.28,6.06,False
65,3,1,Omnidirectional,2.91,6.02,False
65,3,1,Omnidirectional,2.72,5.96,False
65,3,2,Omnidirectional,2.51,5.98,False
65,3,2,Omnidirectional,2.15,5.89,False
65,3,2,Omnidirectional,2.47,5.94,False
65,3,2,Omnidirectional,2.93,6.10,False
65,3,3,Omnidirectional,3.41,5.95,False
65,3,3,Omnidirectional,3.85,6.00,False
65,3,3,Omnidirectional,3.12,6.13,False
65,3,3,Omnidirectional,2.85,6.07,False
65,3,4,Omnidirectional,3.11,6.09,False
65,3,4,Omnidirectional,2.84,5.91,False
65,3,4,Omnidirectional,2.37,5.97,False
65,3,4,Omnidirectional,2.48,5.87,False
65,3,5,Omnidirectional,3.72,6.01,False
65,3,5,Omnidirectional,4.33,5.98,False
65,3,5,Omnidirectional,2.48,5.99,False
65,3,5,Omnidirectional,3.89,6.02,False
65,3,6,Omnidirectional,3.69,5.96,False
65,3,6,Omnidirectional,3.87,6.01,False
65,3,6,Omnidirectional,3.63,6.00,False
65,3,6,Omnidirectional,3.52,5.95,False
65,3,7,Omnidirectional,4.31,5.99,False
65,3,7,Omnidirectional,3.92,5.95,False
65,3,7,Omnidirectional,3.05,6.02,False
65,3,7,Omnidirectional,4.02,6.00,False
65,3,8,Omnidirectional,2.84,6.04,False
65,3,8,Omnidirectional,3.03,6.08,False
65,3,8,Omnidirectional,3.80,6.03,False
65,3,8,Omnidirectional,3.08,6.11,False
65,7,1,Omnidirectional,2.78,6.11,False
65,7,1,Omnidirectional,3.78,5.93,False
65,7,1,Omnidirectional,3.89,6.03,False
65,7,1,Omnidirectional,3.85,6.03,False
65,7,2,Omnidirectional,4.43,6.00,False
65,7,2,Omnidirectional,4.40,6.01,False
65,7,2,Omnidirectional,4.23,5.96,False
65,7,2,Omnidirectional,3.42,6.03,False
65,7,3,Omnidirectional,3.85,6.03,False
65,7,3,Omnidirectional,3.81,5.96,False
65,7,3,Omnidirectional,4.66,5.98,False
65,7,3,Omnidirectional,3.67,5.92,False
65,7,4,Omnidirectional,4.20,5.97,False
65,7,4,Omnidirectional,4.09,5.92,False
65,7,4,Omnidirectional,3.64,6.04,False
65,7,4,Omnidirectional,4.20,5.89,False
65,7,5,Omnidirectional,3.11,5.92,False
65,7,5,Omnidirectional,3.26,6.09,False
65,7,5,Omnidirectional,3.91,6.00,False
65,7,5,Omnidirectional,3.87,5.88,False
65,7,6,Omnidirectional,3.85,6.01,False
65,7,6,Omnidirectional,3.24,6.04,False
65,7,6,Omnidirectional,4.77,6.09,False
65,7,6,Omnidirectional,3.22,6.05,False
65,7,7,Omnidirectional,3.99,6.07,False
65,7,7,Omnidirectional,3.90,6.02,False
65,7,7,Omnidirectional,4.59,6.02,False
65,7,7,Omnidirectional,3.24,6.03,False
65,7,8,Omnidirectional,3.98,5.94,False
65,7,8,Omnidirectional,3.97,5.97,False
65,7,8,Omnidirectional,3.03,6.00,False
65,7,8,Omnidirectional,3.64,5.98,False
65,23,1,Omnidirectional,3.50,5.97,False
65,23,1,Omnidirectional,3.19,6.03,False
65,23,1,Omnidirectional,3.81,6.09,False
65,23,1,Omnidirectional,3.83,6.01,False
65,23,2,Omnidirectional,3.92,6.03,False
65,23,2,Omnidirectional,4.69,6.03,False
65,23,2,Omnidirectional,4.29,5.97,False
65,23,2,Omnidirectional,4.56,6.12,False
65,23,3,Omnidirectional,5.07,6.00,False
65,23,3,Omnidirectional,3.67,6.05,False
65,23,3,Omnidirectional,5.14,5.96,False
65,23,3,Omnidirectional,4.42,6.06,False
65,23,4,Omnidirectional,4.59,6.03,False
65,23,4,Omnidirectional,5.08,6.01,False
65,23,4,Omnidirectional,5.05,5.87,False
65,23,4,Omnidirectional,3.91,5.88,False
65,23,5,Omnidirectional,3.76,6.08,False
65,23,5,Omnidirectional,3.52,6.11,False
65,23,5,Omnidirectional,3.98,5.96,False
65,23,5,Omnidirectional,3.58,5.97,False
65,23,6,Omnidirectional,4.52,6.03,False
65,23,6,Omnidirectional,4.12,6.04,False
65,23,6,Omnidirectional,4.04,6.04,False
65,23,6,Omnidirectional,4.10,5.90,False
65,23,7,Omnidirectional,4.57,6.14,False
65,23,7,Omnidirectional,4.11,5.95,False
65,23,7,Omnidirectional,4.16,5.97,False
65,23,7,Omnidirectional,3.85,6.03,False
65,23,8,Omnidirectional,3.97,6.05,False
65,23,8,Omnidirectional,4.52,6.04,False
65,23,8,Omnidirectional,5.00,6.09,False
65,23,8,Omnidirectional,3.57,5.98,False
70,0,1,Omnidirectional,3.69,6.09,False
70,0,1,Omnidirectional,3.23,5.99,False
70,0,1,Omnidirectional,4.03,6.02,False
70,0,1,Omnidirectional,3.08,5.98,False
70,3,1,Omnidirectional,3.08,5.96,False
70,3,1,Omnidirectional,3.54,6.02,False
70,3,1,Omnidirectional,3.14,6.02,False
70,3,1,Omnidirectional,4.22,5.97,False
70,3,2,Omnidirectional,4.15,6.16,False
70,3,2,Omnidirectional,4.16,5.99,False
70,3,2,Omnidirectional,3.32,6.03,False
70,3,2,Omnidirectional,3.83,5.95,False
70,3,3,Omnidirectional,3.28,5.98,False
70,3,3,Omnidirectional,2.91,6.12,False
70,3,3,Omnidirectional,4.77,6.00,False
70,3,3,Omnidirectional,3.90,6.00,False
70,3,4,Omnidirectional,4.97,6.13,False
70,3,4,Omnidirectional,5.66,6.12,False
70,3,4,Omnidirectional,5.59,6.06,False
70,3,4,Omnidirectional,6.29,5.98,False
70,3,5,Omnidirectional,5.32,5.96,False
70,3,5,Omnidirectional,3.51,6.13,False
70,3,5,Omnidirectional,5.33,6.04,False
70,3,5,Omnidirectional,3.09,6.09,False
70,3,6,Omnidirectional,4.91,6.04,False
70,3,6,Omnidirectional,3.52,6.00,False
70,3,6,Omnidirectional,4.53,5.98,False
70,3,6,Omnidirectional,5.39,6.09,False
70,3,7,Omnidirectional,7.64,5.96,False
70,3,7,Omnidirectional,5.24,5.98,False
70,3,7,Omnidirectional,6.34,6.08,False
70,3,7,Omnidirectional,5.34,6.00,False
70,3,8,Omnidirectional,3.27,5.87,False
70,3,8,Omnidirectional,5.36,6.01,False
70,3,8,Omnidirectional,5.81,5.91,False
70,3,8,Omnidirectional,5.50,6.07,False
70,7,1,Omnidirectional,5.53,6.04,False
70,7,1,Omnidirectional,5.46,6.00,False
70,7,1,Omnidirectional,4.86,6.03,False
70,7,1,Omnidirectional,6.10,6.03,False
70,7,2,Omnidirectional,5.78,6.06,False
70,7,2,Omnidirectional,5.97,6.03,False
70,7,2,Omnidirectional,6.19,6.01,False
70,7,2,Omnidirectional,5.90,6.09,False
70,7,3,Omnidirectional,5.15,5.97,False
70,7,3,Omnidirectional,4.90,6.07,False
70,7,3,Omnidirectional,5.44,6.00,False
70,7,3,Omnidirectional,5.29,6.01,False
70,7,4,Omnidirectional,5.86,6.16,False
70,7,4,Omnidirectional,5.27,6.11,False
70,7,4,Omnidirectional,5.17,6.05,False
70,7,4,Omnidirectional,6.17,6.07,False
70,7,5,Omnidirectional,4.68,6.11,False
70,7,5,Omnidirectional,5.35,6.05,False
70,7,5,Omnidirectional,5.30,5.99,False
70,7,5,Omnidirectional,5.39,5.99,False
70,7,6,Omnidirectional,6.04,6.00,False
70,7,6,Omnidirectional,5.37,5.94,False
70,7,6,Omnidirectional,5.40,6.10,False
70,7,6,Omnidirectional,6.05,5.98,False
70,7,7,Omnidirectional,3.89,5.93,False
70,7,7,Omnidirectional,5.33,6.02,False
70,7,7,Omnidirectional,5.05,6.00,False
70,7,7,Omnidirectional,4.76,5.93,False
70,7,8,Omnidirectional,7.39,5.98,False
70,7,8,Omnidirectional,6.30,6.06,False
70,7,8,Omnidirectional,5.25,6.02,False
70,7,8,Omnidirectional,5.64,6.04,False
70,23,1,Omnidirectional,5.89,5.99,False
70,23,1,Omnidirectional,6.03,6.00,False
70,23,1,Omnidirectional,6.33,6.10,False
70,23,1,Omnidirectional,5.94,6.00,False
70,23,2,Omnidirectional,6.50,6.01,False
70,23,2,Omnidirectional,7.40,6.03,False
70,23,2,Omnidirectional,7.18,6.04,False
70,23,2,Omnidirectional,6.25,6.02,False
70,23,3,Omnidirectional,6.01,6.00,False
70,23,3,Omnidirectional,6.74,6.08,False
70,23,3,Omnidirectional,6.51,5.97,False
70,23,3,Omnidirectional,6.07,5.99,False
70,23,4,Omnidirectional,6.58,6.06,False
70,23,4,Omnidirectional,6.64,6.03,False
70,23,4,Omnidirectional,7.00,6.01,False
70,23,4,Omnidirectional,6.55,5.93,False
70,23,5,Omnidirectional,6.26,6.04,False
70,23,5,Omnidirectional,6.27,6.04,False
70,23,5,Omnidirectional,6.40,6.07,False
70,23,5,Omnidirectional,5.35,6.00,False
70,23,6,Omnidirectional,7.19,6.02,False
70,23,6,Omnidirectional,7.21,6.01,False
70,23,6,Omnidirectional,5.72,6.01,False
70,23,6,Omnidirectional,7.64,6.05,False
70,23,7,Omnidirectional,13.29,6.11,False
70,23,7,Omnidirectional,8.08,6.10,False
70,23,7,Omnidirectional,7.38,5.99,False
70,23,7,Omnidirectional,12.03,5.99,False
70,23,8,Omnidirectional,8.16,6.06,False
70,23,8,Omnidirectional,10.03,6.01,False
70,23,8,Omnidirectional,6.66,6.07,False
70,23,8,Omnidirectional,9.49,5.98,False
75,0,1,Omnidirectional,5.86,5.95,False
75,0,1,Omnidirectional,5.71,6.08,False
75,0,1,Omnidirectional,4.49,6.05,False
75,0,1,Omnidirectional,5.66,5.99,False
75,3,1,Omnidirectional,6.89,5.98,False
75,3,1,Omnidirectional,5.98,5.98,False
75,3,1,Omnidirectional,5.27,6.09,False
75,3,1,Omnidirectional,4.81,6.04,False
75,3,2,Omnidirectional,5.63,5.99,False
75,3,2,Omnidirectional,7.78,5.97,False
75,3,2,Omnidirectional,8.83,6.01,False
75,3,2,Omnidirectional,9.38,5.99,False
75,3,3,Omnidirectional,4.73,6.08,False
75,3,3,Omnidirectional,8.02,6.14,False
75,3,3,Omnidirectional,6.77,5.94,False
75,3,3,Omnidirectional,4.61,6.00,False
75,3,4,Omnidirectional,6.49,6.08,False
75,3,4,Omnidirectional,9.98,6.07,False
75,3,4,Omnidirectional,5.31,6.04,False
75,3,4,Omnidirectional,4.61,5.98,False
75,3,5,Omnidirectional,10.72,5.99,False
75,3,5,Omnidirectional,5.18,6.00,False
75,3,5,Omnidirectional,5.14,6.00,False
75,3,5,Omnidirectional,6.40,6.01,False
75,3,6,Omnidirectional,4.52,6.06,False
75,3,6,Omnidirectional,9.72,5.99,False
75,3,6,Omnidirectional,14.34,6.05,False
75,3,6,Omnidirectional,15.29,6.00,False
75,3,7,Omnidirectional,7.69,5.97,False
75,3,7,Omnidirectional,8.79,6.02,False
75,3,7,Omnidirectional,11.44,6.05,False
75,3,7,Omnidirectional,8.29,6.05,False
75,3,8,Omnidirectional,11.56,5.97,False
75,3,8,Omnidirectional,10.71,6.09,False
75,3,8,Omnidirectional,14.98,5.95,False
75,3,8,Omnidirectional,9.94,6.04,False
75,7,1,Omnidirectional,9.49,6.06,False
75,7,1,Omnidirectional,8.90,5.99,False
75,7,1,Omnidirectional,7.42,5.98,False
75,7,1,Omnidirectional,8.77,5.91,False
75,7,2,Omnidirectional,9.19,5.99,False
75,7,2,Omnidirectional,8.95,6.03,False
75,7,2,Omnidirectional,8.97,5.98,False
75,7,2,Omnidirectional,5.59,5.98,False
75,7,3,Omnidirectional,7.35,5.95,False
75,7,3,Omnidirectional,5.74,6.00,False
75,7,3,Omnidirectional,7.51,6.08,False
75,7,3,Omnidirectional,9.76,5.97,False
75,7,4,Omnidirectional,9.98,6.05,False
75,7,4,Omnidirectional,7.86,6.00,False
75,7,4,Omnidirectional,9.19,6.03,False
75,7,4,Omnidirectional,9.82,5.90,False
75,7,5,Omnidirectional,8.93,6.02,False
75,7,5,Omnidirectional,10.93,6.01,False
75,7,5,Omnidirectional,9.40,6.02,False
75,7,5,Omnidirectional,11.47,6.02,False
75,7,6,Omnidirectional,7.49,5.98,False
75,7,6,Omnidirectional,12.87,5.98,False
75,7,6,Omnidirectional,11.06,5.99,False
75,7,6,Omnidirectional,13.55,6.01,False
75,7,7,Omnidirectional,12.86,6.01,False
75,7,7,Omnidirectional,12.73,5.99,False
75,7,7,Omnidirectional,8.26,6.02,False
75,7,7,Omnidirectional,16.66,6.02,False
75,7,8,Omnidirectional,8.45,6.01,False
75,7,8,Omnidirectional,10.19,5.96,False
75,7,8,Omnidirectional,11.94,5.97,False
75,7,8,Omnidirectional,19.19,6.06,False
75,23,1,Omnidirectional,13.93,6.05,False
75,23,1,Omnidirectional,15.02,6.10,False
75,23,1,Omnidirectional,13.07,6.06,False
75,23,1,Omnidirectional,13.29,5.98,False
75,23,2,Omnidirectional,12.62,6.06,False
75,23,2,Omnidirectional,10.59,6.02,False
75,23,2,Omnidirectional,9.25,5.96,False
75,23,2,Omnidirectional,12.02,5.99,False
75,23,3,Omnidirectional,8.63,6.03,False
75,23,3,Omnidirectional,8.09,6.00,False
75,23,3,Omnidirectional,9.07,6.04,False
75,23,3,Omnidirectional,9.15,5.98,False
75,23,4,Omnidirectional,10.55,6.02,False
75,23,4,Omnidirectional,8.95,6.01,False
75,23,4,Omnidirectional,10.73,6.03,False
75,23,4,Omnidirectional,10.29,6.05,False
75,23,5,Omnidirectional,20.18,6.00,False
75,23,5,Omnidirectional,21.36,5.99,False
75,23,5,Omnidirectional,15.51,6.04,False
75,23,5,Omnidirectional,12.02,6.01,False
75,23,6,Omnidirectional,43.10,6.04,True
75,23,6,Omnidirectional,36.52,6.03,True
75,23,6,Omnidirectional,42.12,6.03,True
75,23,6,Omnidirectional,32.56,5.99,True
75,23,7,Omnidirectional,55.21,6.02,True
75,23,7,Omnidirectional,43.33,6.05,True
75,23,7,Omnidirectional,48.79,6.02,True
75,23,7,Omnidirectional,43.68,6.03,True
75,23,8,Omnidirectional,39.05,6.05,False
75,23,8,Omnidirectional,47.30,5.96,False
75,23,8,Omnidirectional,46.68,6.02,False
75,23,8,Omnidirectional,27.11,6.05,False
80,0,1,Omnidirectional,7.93,6.07,False
80,0,1,Omnidirectional,9.60,5.95,False
80,0,1,Omnidirectional,11.44,5.99,False
80,0,1,Omnidirectional,7.30,6.01,False
80,3,1,Omnidirectional,10.43,6.01,False
80,3,1,Omnidirectional,10.10,6.08,False
80,3,1,Omnidirectional,61.35,6.02,True
80,3,1,Omnidirectional,14.22,6.07,False
80,3,2,Omnidirectional,8.06,6.01,False
80,3,2,Omnidirectional,10.08,6.00,False
80,3,2,Omnidirectional,9.83,6.02,False
80,3,2,Omnidirectional,12.77,6.05,False
80,3,3,Omnidirectional,7.36,6.00,False
80,3,3,Omnidirectional,26.65,6.07,False
80,3,3,Omnidirectional,6.90,5.99,False
80,3,3,Omnidirectional,10.00,6.05,False
80,3,4,Omnidirectional,39.69,6.08,False
80,3,4,Omnidirectional,7.69,6.07,False
80,3,4,Omnidirectional,21.32,5.94,False
80,3,4,Omnidirectional,65.81,6.03,True
80,3,5,Omnidirectional,28.06,5.99,False
